,title,label,processed_title
5700, 무료교육  빅데이터 분석 전문가 양성 과정,1,무료 교육 빅데이터 분석 전문가 양성 과정
5701,    학년도  학기 등록금 분할납부 신청안내  학부 ,0,등록금 분할 납부 신청 안내 학부
5702, 대학혁신지원사업  대학교육혁신사업단 보조인력 문서작업  사무보조  모집공고,0,대학 혁신 지원 사업 대학 교육 혁신 사업단 보조 인력 문서 작업 사무 보조 모집 공고
5703,    년  월 졸업대상자 졸업사정결과 검색 안내       화        목  ,0,졸업 대상자 졸업 사정 결과 검색 안내 화 목
5704, 세종      학년도  학기 국가근로 및 교내봉사 장학생 선발 안내,0,세종 국가 근로 교내 봉사 장학생 선발 안내
5705, 서울     년도  학기 국가근로 및 교내봉사 장학생 선발안내,0,서울 국가 근로 교내 봉사 장학생 선발 안내
5706,    학년도  학기 학점교류 신청 안내 건국대학교 ,0,학점 교류 신청 안내 건국대학교
5707,    학년도  학기 학점교류 신청 안내 서경대학교 ,0,학점 교류 신청 안내 서경대학교
5708,    학년도  학기 재학생 등록금 납부 및 분할납부 신청 안내,0,재학생 등록금 납부 분할 납부 신청 안내
5709, 조교 채용   사범대학 행정실 조교 모집,0,조교 채용 사범대학 행정실 조교 모집
5710, 신입생 반드시 필독 학번 확인 클래스넷 로그인      학년도  학기 신입생 수강신청 안내,0,신입생 필독 학번 확인 클래스 넷 로그인 신입생 수강신청 안내
5711, 대학교육혁신사업단  행정직 전담직원 서울  채용 공고,1,대학 교육 혁신 사업단 행정 직 전담 직원 서울 채용 공고
5712,virtualbox extenstion pack 불법 사용 주의 안내,0,virtualbox extenstion pack 불법 사용 주의 안내
5713,      학기 재학생 등록금 납부 안내,0,재학생 등록금 납부 안내
5714,    학년도 전기 학위수여식 제  회  안내,0,전기 학위 수여식 안내
5715, 홍보      년 취업통계조사 서포터즈 모집 안내,1,홍보 취업 통계 조사 서포터즈 모집 안내
5716, 취업진로지원센터         직업과 취업  직무이해와 취업역량개발 수업 안내,1,취업 진로 지원 센터 직업 취업 직무 이해 취업 역량 개발 수업 안내
5717,제   회  방문의 날 개최 및 신청 안내,0,방문 날 개최 신청 안내
5718,    학년도 전기 학위수여식 제  회  안내  학부 ,0,전기 학위 수여식 안내 학부
5719,    학년도 제 학기 추가복학 최종  및 휴학 신청 안내,0,추가 복학 최종 휴학 신청 안내
5720, 취업진로지원센터  멀티캠퍼스   년  월 it취업지원교육 일정안내 k 디지털트레이닝 ,1,취업 진로 지원 센터 멀티 캠퍼스 it취업지원교육 일정 안내 k 디지털 트레이닝
5721, 정보전산원  설 연휴 및 집중 휴무 기간 중 공용pc실 휴실 안내,0,정보 전산원 설 연휴 집중 휴무 기간 중 공용 실 휴실 안내
5722,    년 설 연휴 기간                      중 공용 pc실 휴무 안내,0,설 연휴 기간 중 공용 pc실 휴무 안내
5723, 중앙도서관  설 연휴 자료열람실 휴실 안내,0,중앙도서관 설 연휴 자료 열람실 휴실 안내
5724,  년  학기 학생예비군  차 전입신고 안내,0,학생 예비군 차 전입 신고 안내
5725, 조교채용  공과대학 기초과학과 서울캠퍼스  물리 실험조교 모집,0,조교 채용 공과대학 기초과학 서울 캠퍼스 물리 실험 조교 모집
5726, 건축도시대학 건축학부      학년도 전과대비반 신청안내,0,건축 도시 대학 건축 학부 전과 대비 반 신청 안내
5727, 취업진로지원센터  이전 지역인재 채용목표제 적용 공공기관 채용안내,1,취업 진로 지원 센터 이전 지역 인재 채용 목표 적용 공공 기관 채용 안내
5728, 국제언어교육원 외국어교육부      학년도 신입생 수시  대상 기초학습능력평가 모의토익  일정 공지,1,국제 언어 교육원 외국어 교육부 신입생 수시 대상 기초 학습 능력 평가 모의 토익 일정 공지
5729, 중앙도서관  교보문고 구독형 전자책 서비스 오픈,0,중앙도서관 교보문고 구독 형 전자책 서비스 오픈
5730, 조교채용   서울캠퍼스  기계 시스템디자인공학과 기자재실 조교 모집         ,0,조교 채용 서울 캠퍼스 기계 시스템 디자인 공학 기자 재실 조교 모집
5731, sgi서울보증  sgi파란꿈 희망파트너 파란청춘  기 장학생 모집 공고 안내,0,sgi서울보증 sgi파란꿈 희망 파트너 파란 청춘 기 장학생 모집 공고 안내
5732,      산학연계 뉴노멀 프로젝트 공동개발인력 모집 ,1,산학 연계 뉴 노멀 프로젝트 공동 개발 인력 모집
5733,    년 i seoul 관광안내 자원봉사단 모집 공고,1,i seoul 관광 안내 자원봉사 모집 공고
5734, 조교채용  사범대학 국어교육과 조교 모집 공고        ,0,조교 채용 사범대학 국어교육 조교 모집 공고
5735, 조교채용  사범대학 수학교육과 조교 모집 공고        ,0,조교 채용 사범대학 수학 교육 조교 모집 공고
5736, 월 취업 진로      집중 온라인 컨설팅       기준,1,취업 진로 집중 온라인 컨설팅 기준
5737, 중앙도서관  교내 정전에 따른 열람실 운영 변경 및 서비스 일시 중지 안내,0,중앙도서관 교내 정전 열람실 운영 변경 서비스 일시 중지 안내
5738,    년  학기 국가장학금 ii유형 신 편입생지원  신청 안내,0,국가 장학금 ii유형 신 편입 지원 신청 안내
5739,    년  학기 국가장학금  차 신청 안내,0,국가 장학금 차 신청 안내
5740, 계약직원 채용   서울캠퍼스  국제협력본부 국제학생지원실 육아휴직 대체 계약직원 모집,1,계약직원 채용 서울 캠퍼스 국제 협력 본부 국제 학생 지원 실 육아휴직 대체 계약직원 모집
5741,    학년도  학기 수료생의 교과목 수강 및 교과목 이수학점 졸업 신청 안내,0,수료 교과목 수강 교과목 이수 학점 졸업 신청 안내
5742,    학년도  학기 논문제출시한 경과자 특례조치 안내  제출시한 연장 ,0,논문 제출 시 경 과자 특례 조치 안내 출시
5743, 서울     학년도  학기 사회봉사교과목 수강신청 안내,0,서울 사회봉사 교과목 수강신청 안내
5744,    학년도  학기 학점교류 신청 안내  ,0,학점 교류 신청 안내
5745,    학년도  학기 학점교류 신청 안내 한국항공대학교  교과목표 수정,0,학점 교류 신청 안내 한국항공대학교 교과 목표 수정
5746, 서울  국민취업지원제도     년  월 현장접수 안내  정보통신센터 q동    호 ,1,서울 국민 취업 지원 제도 현장 안내 정보통신 센터 q동 호
5747,    학년도  학기 학점교류 신청 안내 명지대학교 ,0,학점 교류 신청 안내 명지대학교
5748,      학기 기초과학과 t as 강의보조  장학생 모집,0,기초과학 t 강의 보조 장학생 모집
5749, 서울지방병무청      년도 재병역판정검사 일자 및 장소 본인선택 안내,0,서울지방병무청 병역 판정 검사 일자 장소 본인 선택 안내
5750,전산 서비스 중단 안내,0,전산 서비스 중단 안내
5751, 신라문화장학재다       장학생 공개선발 공고 안내,0,신라 문화 장학 재 장학생 공개 선발 공고 안내
5752,    학년도  학기 대학원 수강신청 일정 및 방법 안내 인원초과 수강 정정  학부생 대학원과목 수강신청 방법 등 ,0,대학원 수강신청 일정 방법 안내 인 원초 수강 정정 학부생 대학원 과목 수강신청 방법
5753, 취업진로지원센터 서울      년  월 취업 진로     집중컨설팅 예약시간 안내          lt 마감 gt ,1,취업 진로 지원 센터 서울 취업 진로 집중 컨설팅 예약 시간 안내 lt gt
5754,    학년도 교직과정 이수신청서 접수안내,1,교직과정 이수 신청서 안내
5755,    학년도  학기 한학교 일반대학원 학점교류 신청 안내,0,학교 일반 대학원 학점 교류 신청 안내
5756, 제     호   중앙 문정 도서관      학년도 국외 희망자료 연간 공급업체 선정,0,호 중앙 문정 도서관 국외 희망 자료 연간 공급 업체 선정
5757, 제     호   중앙 문정 도서관      학년도 국내 희망자료 연간 공급업체 선정,0,호 중앙 문정 도서관 국내 희망 자료 연간 공급 업체 선정
5758, 취업진로지원센터      년도 상반기 ict학점연계 프로젝트 인턴십 참여학생 모집      ,1,취업 진로 지원 센터 ict학점연계 프로젝트 인턴십 참여 학생 모집
5759, 일일 주한 이탈리아 대사 체험 ambassador for a day   지원자 모집       ,1,일 주한 이탈리아 대사 체험 ambassador day 지원 모집
5760,동계방학 단축 근무 및 집중휴무 시행 안내,0,동계 방학 단축 근무 집중 휴무 시행 안내
5761,    학년도 전기 학위수여식   회  학위기 배부 및 석사학위가운 대여 안내 포토존 운영 ,0,전기 학위 수여식 학위 배부 석사 학위 가운 대여 안내 포토 존 운영
5762, 조교 채용   서울캠퍼스  교양교육원 외국어학부 행정조교 모집,0,조교 채용 서울 캠퍼스 교양 교육원 외국어 학부 행정 조교 모집
5763,  무료취업교육생    빅데이터 개발자양성과정     기 모집   졸업예정자 가능,1,무료 취업 교육 빅데이터 개발자 양성 과정 기 모집 졸업 예정자
5764,    년도  학기 학자금대출 신청 안내,0,학자금 대출 신청 안내
5765, 조교채용   서울캠퍼스  기계시스템디자인공학과 조교 모집,0,조교 채용 서울 캠퍼스 기계 시스템 디자인 공학 조교 모집
5766,    년 상반기 인천시 대학 원 생 학자금대출 이자지원 사업 안내,0,인천시 대학 원 생 학자금 대출 이자지원 사업 안내
5767,    학년도  학기 학점교류 신청 안내 성신여자대학교 ,0,학점 교류 신청 안내 성신여자대학교
5768,    학년도  학기 세종대학교 일반대학원 학점교류 신청 안내,0,세종대학교 일반 대학원 학점 교류 신청 안내
5769,    학년도  학기 숙명여자대학교 대학원 학점교류 신청 안내,0,숙명여자대학교 대학원 학점 교류 신청 안내
5770,    학년도  학기 학점교류 신청 안내 세종대학교 ,0,학점 교류 신청 안내 세종대학교
5771,    학년도  학기 학점교류 신청 안내 한국외국어대학교 ,0,학점 교류 신청 안내 한국외국어대학교
5772,     학년도  학기 학점교류 신청 안내 한학교 ,0,학점 교류 신청 안내 학교
5773,    학년도  학기 학점교류 신청 안내 서울여자대학교 ,0,학점 교류 신청 안내 서울여자대학교
5774,    학년도  학기 학점교류 신청 안내 숙명여자대학교 ,0,학점 교류 신청 안내 숙명여자대학교
5775, 조교채용 미술평생교육원 조교모집,0,조교 채용 미술 평생 교육원 조교 모집
5776, 채용   세종캠퍼스 교수학습지원센터 연구원 모집,1,채용 세종 캠퍼스 교수 학습 지원 센터 연구원 모집
5777, 제     호  서울캠퍼스  차 교육환경개선 컴퓨터공학과 애플 노트북 컴퓨터   대 구입,0,호 서울 캠퍼스 차 교육 환경 개선 컴퓨터공학 애플 노트북 컴퓨터 구입
5778, 제     호  서울캠퍼스  차 교육환경개선 기계시스템디자인공학과 베터리셀 성능 시험장치 구입,0,호 서울 캠퍼스 차 교육 환경 개선 기계 시스템 디자인 공학 베 터 리세 성능 시험 장치 구입
5779, 전학년 필독        학기 수강신청 안내  수강신청 정정 철회 관련 자주 묻는 사항 q a   ,0,전 필독 수강신청 안내 수강신청 정정 철회 관련 사항 q
5780,    학년도  학기 ocu컨소시엄 공동개설과목 수강신청 및 시스템사용료 납부 안내,0,ocu컨소시엄 공동 개설 과목 수강신청 시스템 사용료 납부 안내
5781, 전학년 필독        학기 수강신청 안내  수강신청  정정  철회  폐강정정 방법  ,0,전 필독 수강신청 안내 수강신청 정정 철회 폐강 정정 방법
5782, 전학년 필독        학기 수강신청 안내  문의처  전학년 알아야할 사항  주요 학사일정  ,0,전 필독 수강신청 안내 문의처 전 사항 학사 일정
